mode,detection,write_pref,side_defender_error,seed,epoch,reset,mean_infection,max_infection,cache_corruption,tier3_poisoning,promotion_accuracy,side_teardown,side_active,side_teardown_count,side_sweep_count,discovered_fraction,side_writes,sanctioned_writes,ungoverned_fraction,side_cache_corruption,side_entries,evader_fraction,population_attention,chosen_attention,substrate_gap,mean_side_value,side_host_users
revocation,0.05,0.7,0.5,42,35,False,0.3094448701017725,0.3499437927127437,0.0,0.6153846153846154,0.3910891089108911,False,True,0,0,1.0,23,12,0.6571428571428571,0.425,907,0.0,0.0625,0.0,-0.0625,0.0,"[1, 9, 0, 0]"
revocation,0.05,0.7,0.5,42,36,False,0.3052979382906151,0.34370784453455777,0.0,0.6134969325153374,0.3904761904761905,False,True,0,0,1.0,25,15,0.625,0.55,932,0.0,0.0625,0.0,-0.0625,0.0,"[1, 9, 0, 0]"
revocation,0.05,0.7,0.5,42,37,False,0.32450916800367563,0.3640308834009183,0.0,0.6,0.4,False,True,0,0,1.0,23,9,0.71875,0.45,955,0.0,0.0625,0.0,-0.0625,0.0,"[1, 9, 0, 0]"
revocation,0.05,0.7,0.5,42,38,False,0.3085604474313281,0.3417731625506888,0.0,0.603448275862069,0.3972602739726027,False,True,0,0,1.0,29,12,0.7073170731707317,0.575,984,0.0,0.0625,0.0,-0.0625,0.0,"[1, 9, 0, 0]"
revocation,0.05,0.7,0.5,42,39,False,0.32784890700206754,0.3625798719130166,0.0,0.5955056179775281,0.40358744394618834,False,True,0,0,1.0,29,13,0.6904761904761905,0.55,1013,0.0,0.0625,0.0,-0.0625,0.0,"[1, 9, 0, 0]"
revocation,0.05,0.7,0.5,43,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[0, 0, 0, 1]"
revocation,0.05,0.7,0.5,43,1,False,0.0,0.0,0.09090909090909091,0.09090909090909091,0.8518518518518519,False,True,0,0,0.1,0,50,0.0,0.0,0,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[0, 0, 0, 1]"
revocation,0.05,0.7,0.5,43,2,False,0.022727272727272728,0.022727272727272728,0.29411764705882354,0.29411764705882354,0.7575757575757576,False,True,0,0,0.2,0,36,0.0,0.0,0,0.0,0.015000000000000001,0.005,-0.010000000000000002,0.0,"[0, 1, 0, 1]"
revocation,0.05,0.7,0.5,43,3,False,0.09057486631016043,0.09057486631016043,0.4,0.42857142857142855,0.6341463414634146,False,True,0,0,0.3,2,37,0.05128205128205128,0.0,2,0.0,0.015000000000000001,0.006666666666666667,-0.008333333333333335,0.0,"[0, 2, 0, 1]"
revocation,0.05,0.7,0.5,43,4,False,0.15364543544690606,0.16793114973262033,0.35,0.4583333333333333,0.5869565217391305,False,True,0,0,0.5,9,33,0.21428571428571427,0.18181818181818182,11,0.0,0.015000000000000001,0.004,-0.011000000000000001,0.0,"[0, 2, 0, 3]"
revocation,0.05,0.7,0.5,43,5,False,0.196727583078686,0.21344836229946523,0.25,0.5,0.5272727272727272,False,True,0,0,0.6,11,26,0.2972972972972973,0.13636363636363635,22,0.0,0.015000000000000001,0.005,-0.010000000000000002,0.0,"[0, 3, 0, 3]"
revocation,0.05,0.7,0.5,43,6,False,0.19575997302330023,0.22258627172459894,0.2,0.48484848484848486,0.5254237288135594,False,True,0,0,0.6,12,32,0.2727272727272727,0.14814814814814814,34,0.0,0.015000000000000001,0.005,-0.010000000000000002,0.0,"[0, 3, 0, 3]"
revocation,0.05,0.7,0.5,43,7,False,0.19210059201237312,0.21693970379344918,0.2,0.5348837209302325,0.4927536231884058,False,True,0,0,0.6,16,19,0.45714285714285713,0.21212121212121213,50,0.0,0.015000000000000001,0.005,-0.010000000000000002,0.0,"[0, 3, 0, 3]"
revocation,0.05,0.7,0.5,43,8,False,0.1950369824708183,0.21348602784508688,0.2,0.5652173913043478,0.4533333333333333,False,True,0,0,0.7,20,24,0.45454545454545453,0.1282051282051282,70,0.0,0.015000000000000001,0.004285714285714286,-0.010714285714285714,0.0,"[1, 3, 0, 3]"
revocation,0.05,0.7,0.5,43,9,False,0.19021570677792576,0.2095285833838152,0.15,0.5510204081632653,0.45569620253164556,False,True,0,0,0.8,20,21,0.4878048780487805,0.21739130434782608,90,0.0,0.015000000000000001,0.005,-0.010000000000000002,0.0,"[1, 4, 0, 3]"
revocation,0.05,0.7,0.5,43,10,False,0.17569749436915863,0.1946464375378614,0.05,0.5636363636363636,0.4318181818181818,True,True,1,0,0.4,30,16,0.6521739130434783,0.45161290322580644,40,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[1, 0, 0, 3]"
revocation,0.05,0.7,0.5,43,11,False,0.14784454934829755,0.15848482815339607,0.0,0.5806451612903226,0.4270833333333333,False,True,1,0,0.5,7,23,0.23333333333333334,0.5555555555555556,47,0.0,0.015000000000000001,0.01,-0.005000000000000001,0.0,"[1, 0, 1, 3]"
revocation,0.05,0.7,0.5,43,12,False,0.11802626915408031,0.13260245740018972,0.0,0.5692307692307692,0.43,False,True,1,0,0.5,17,28,0.37777777777777777,0.5106382978723404,64,0.0,0.015000000000000001,0.01,-0.005000000000000001,0.0,"[1, 0, 1, 3]"
revocation,0.05,0.7,0.5,43,13,False,0.09566255900841737,0.12445184305014229,0.0,0.5797101449275363,0.42857142857142855,True,True,2,0,0.6,16,25,0.3902439024390244,0.6,69,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 4]"
revocation,0.05,0.7,0.5,43,14,False,0.1003183478277416,0.1841449786156894,0.0,0.5616438356164384,0.4375,False,True,2,0,0.6,14,21,0.4,0.45,83,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 4]"
revocation,0.05,0.7,0.5,43,15,False,0.1002387608708062,0.21935873396176703,0.0,0.5822784810126582,0.423728813559322,False,True,2,0,0.6,14,24,0.3684210526315789,0.35,97,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 4]"
revocation,0.05,0.7,0.5,43,16,False,0.09482192779596178,0.22701905047132526,0.0,0.5977011494252874,0.4094488188976378,False,True,2,0,0.6,16,19,0.45714285714285713,0.275,113,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 4]"
revocation,0.05,0.7,0.5,43,17,False,0.08450930298982848,0.22651428785349395,0.0,0.6043956043956044,0.4090909090909091,False,True,2,0,0.7,20,19,0.5128205128205128,0.35,133,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 5]"
revocation,0.05,0.7,0.5,43,18,False,0.07856054867094278,0.25113571589012046,0.0,0.6041666666666666,0.4057971014492754,False,True,2,0,0.8,15,20,0.42857142857142855,0.4,148,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 6]"
revocation,0.05,0.7,0.5,43,19,False,0.07856326864606424,0.2758517869175904,0.0,0.6176470588235294,0.3958333333333333,False,True,2,0,0.8,26,15,0.6341463414634146,0.45,174,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 6]"
revocation,0.05,0.7,0.5,43,20,False,0.09374388005597675,0.2756388401881928,0.0,0.5945945945945946,0.4090909090909091,False,True,2,0,0.9,23,15,0.6052631578947368,0.6,197,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,21,False,0.13816505289912542,0.27547913014114456,0.0,0.5897435897435898,0.40993788819875776,False,True,2,0,0.9,24,14,0.631578947368421,0.575,221,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[2, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,22,False,0.16344521824577266,0.28160934760585843,0.0,0.5901639344262295,0.40718562874251496,False,True,2,0,1.0,22,21,0.5116279069767442,0.6,243,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,23,False,0.19758391368432945,0.2862070107043938,0.0,0.6031746031746031,0.39766081871345027,False,True,2,0,1.0,27,13,0.675,0.475,270,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,24,False,0.2089022209775328,0.27090525802829535,0.0,0.6106870229007634,0.39204545454545453,False,True,2,0,1.0,31,15,0.6739130434782609,0.375,301,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,25,False,0.20756952287600675,0.24067894352122152,0.0,0.6194029850746269,0.3791208791208791,False,True,2,0,1.0,34,9,0.7906976744186046,0.4,335,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,26,False,0.2003199992998622,0.24300920764091613,0.0,0.6267605633802817,0.37967914438502676,False,True,2,0,1.0,26,10,0.7222222222222222,0.45,361,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,27,False,0.2038114280463252,0.2447569057306871,0.0,0.6275862068965518,0.3769633507853403,False,True,2,0,1.0,22,18,0.55,0.5,383,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,28,False,0.21267999960617248,0.2523176792980153,0.0,0.618421052631579,0.38578680203045684,False,True,2,0,1.0,25,7,0.78125,0.525,408,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,29,False,0.21843857113320078,0.27048825947351146,0.0,0.6233766233766234,0.38,False,True,2,0,1.0,31,10,0.7560975609756098,0.625,439,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,30,False,0.2325789283499006,0.30286619460513364,0.0,0.6352201257861635,0.37073170731707317,False,True,2,0,1.0,28,17,0.6222222222222222,0.525,467,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,31,False,0.23336276769099687,0.3083996459538502,0.0,0.6363636363636364,0.3696682464454976,False,True,2,0,1.0,28,14,0.6666666666666666,0.475,495,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,32,False,0.22234350433967623,0.3187997344653877,0.0,0.6390532544378699,0.36574074074074076,False,True,2,0,1.0,32,10,0.7619047619047619,0.4,527,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,33,False,0.2114004853976143,0.30159980084904076,0.0,0.6416184971098265,0.36363636363636365,False,True,2,0,1.0,33,16,0.673469387755102,0.4,560,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,34,False,0.197836078333925,0.30119985063678056,0.0,0.6404494382022472,0.36444444444444446,False,True,2,0,1.0,34,15,0.6938775510204082,0.525,594,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,35,False,0.21266277303615805,0.2946498879775854,0.0,0.6290322580645161,0.37339055793991416,False,True,2,0,1.0,25,10,0.7142857142857143,0.575,619,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,36,False,0.22735422263426136,0.30223741598318904,0.0,0.6230366492146597,0.37815126050420167,False,True,2,0,1.0,31,11,0.7380952380952381,0.525,650,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,37,False,0.23747995268998176,0.28917806198739177,0.0,0.6185567010309279,0.3817427385892116,False,True,2,0,1.0,36,9,0.8,0.35,686,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,38,False,0.21650282166034346,0.27313354649054383,0.0,0.6218905472636815,0.37751004016064255,False,True,2,0,1.0,22,11,0.6666666666666666,0.35,708,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,43,39,False,0.1980914019595433,0.2673501598679079,0.0,0.6172248803827751,0.38132295719844356,False,True,2,0,1.0,25,15,0.625,0.525,733,0.0,0.015000000000000001,0.0,-0.015000000000000001,0.0,"[3, 0, 0, 7]"
revocation,0.05,0.7,0.5,44,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 0, 0]"
revocation,0.05,0.7,0.5,44,1,False,0.0,0.0,0.3,0.3,0.7307692307692307,False,True,0,0,0.2,7,35,0.16666666666666666,0.14285714285714285,7,0.0,0.0,0.0,0.0,0.0,"[0, 2, 0, 0]"
revocation,0.05,0.7,0.5,44,2,False,0.06938775510204082,0.075,0.3333333333333333,0.3333333333333333,0.7096774193548387,False,True,0,0,0.4,9,29,0.23684210526315788,0.0625,16,0.0,0.0,0.0,0.0,0.0,"[0, 4, 0, 0]"
revocation,0.05,0.7,0.5,44,3,False,0.11602891156462584,0.13958333333333334,0.45,0.5217391304347826,0.5952380952380952,False,True,0,0,0.6,13,22,0.37142857142857144,0.1,29,0.0,0.0,0.0,0.0,0.0,"[0, 6, 0, 0]"
revocation,0.05,0.7,0.5,44,4,False,0.1682716836734694,0.2171875,0.4,0.5,0.5777777777777777,False,True,0,0,0.6,14,27,0.34146341463414637,0.4,43,0.0,0.0,0.0,0.0,0.0,"[0, 6, 0, 0]"
revocation,0.05,0.7,0.5,44,5,False,0.22620376275510207,0.26289062500000004,0.4,0.5555555555555556,0.5714285714285714,False,True,0,0,0.8,20,27,0.425531914893617,0.35,63,0.0,0.0,0.0,0.0,0.0,"[0, 8, 0, 0]"
revocation,0.05,0.7,0.5,44,6,False,0.2642956792091837,0.29716796875000007,0.25,0.53125,0.5892857142857143,False,True,0,0,0.9,15,20,0.42857142857142855,0.6,78,0.0,0.0,0.0,0.0,0.0,"[0, 9, 0, 0]"
revocation,0.05,0.7,0.5,44,7,False,0.3044717594068878,0.32912597656250003,0.1,0.4883720930232558,0.5909090909090909,False,True,0,0,1.0,21,11,0.65625,0.6,99,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,8,False,0.3158538195551658,0.334344482421875,0.1,0.5102040816326531,0.5694444444444444,False,True,0,0,1.0,34,11,0.7555555555555555,0.35,133,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,9,False,0.29314036466637433,0.30700836181640623,0.05,0.5,0.5584415584415584,False,True,0,0,1.0,37,13,0.74,0.5,170,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,10,False,0.28860527349978077,0.2990062713623047,0.0,0.5,0.5529411764705883,False,True,0,0,1.0,33,12,0.7333333333333333,0.6,203,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,11,False,0.2914539551248356,0.2992547035217285,0.0,0.5230769230769231,0.5333333333333333,False,True,0,0,1.0,30,17,0.6382978723404256,0.45,233,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,12,False,0.2748404663436267,0.2806910276412964,0.0,0.5070422535211268,0.5306122448979592,False,True,0,0,1.0,28,12,0.7,0.65,261,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,13,False,0.28738034975772003,0.2917682707309723,0.0,0.5189873417721519,0.5238095238095238,False,True,0,0,1.0,31,9,0.775,0.5,292,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,14,False,0.27803526231829,0.2813262030482292,0.0,0.5348837209302325,0.5135135135135135,False,True,0,0,1.0,25,14,0.6410256410256411,0.45,317,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,15,False,0.26477644673871753,0.2672446522861719,0.0,0.5555555555555556,0.4956521739130435,False,True,0,0,1.0,25,13,0.6578947368421053,0.35,342,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,16,False,0.24233233505403814,0.2441834892146289,0.0,0.5638297872340425,0.48333333333333334,False,True,0,0,1.0,33,10,0.7674418604651163,0.45,375,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,17,False,0.23799925129052862,0.23938761691097168,0.0,0.5656565656565656,0.47619047619047616,False,True,0,0,1.0,31,8,0.7948717948717948,0.55,406,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,18,False,0.24724943846789646,0.24829071268322878,0.0,0.5769230769230769,0.46564885496183206,False,True,0,0,1.0,29,13,0.6904761904761905,0.45,435,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,19,False,0.24168707885092236,0.24246803451242158,0.0,0.5727272727272728,0.4744525547445255,False,True,0,0,1.0,27,12,0.6923076923076923,0.4,462,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,20,False,0.23126530913819177,0.23185102588431616,0.0,0.591304347826087,0.4583333333333333,False,True,0,0,1.0,24,17,0.5853658536585366,0.45,486,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,21,False,0.22969898185364382,0.23013826941323712,0.0,0.5853658536585366,0.45394736842105265,False,True,0,0,1.0,27,5,0.84375,0.5,513,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,22,False,0.23477423639023284,0.23510370205992784,0.0,0.5984251968503937,0.44516129032258067,False,True,0,0,1.0,35,10,0.7777777777777778,0.45,548,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,23,False,0.23233067729267462,0.23257777654494588,0.0,0.5909090909090909,0.4444444444444444,False,True,0,0,1.0,29,13,0.6904761904761905,0.5,577,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,24,False,0.23674800796950596,0.2369333324087094,0.0,0.6071428571428571,0.4319526627218935,False,True,0,0,1.0,26,12,0.6842105263157895,0.35,603,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,25,False,0.22131100597712947,0.22144999930653203,0.0,0.6068965517241379,0.43103448275862066,False,True,0,0,1.0,31,11,0.7380952380952381,0.4,634,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,26,False,0.21598325448284708,0.21608749947989903,0.0,0.6122448979591837,0.423728813559322,False,True,0,0,1.0,27,16,0.627906976744186,0.55,661,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,27,False,0.23073744086213535,0.23081562460992427,0.0,0.6133333333333333,0.4262295081967213,False,True,0,0,1.0,29,16,0.6444444444444445,0.45,690,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,28,False,0.2293030806466015,0.22936171845744321,0.0,0.6025641025641025,0.43617021276595747,False,True,0,0,1.0,24,12,0.6666666666666666,0.7,714,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,29,False,0.25947731048495115,0.2595212888430824,0.0,0.5962732919254659,0.43523316062176165,False,True,0,0,1.0,33,7,0.825,0.45,747,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,30,False,0.25085798286371336,0.2508909666323118,0.0,0.5963855421686747,0.4321608040201005,False,True,0,0,1.0,29,11,0.725,0.5,776,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,31,False,0.250643487147785,0.25066822497423386,0.0,0.5964912280701754,0.4292682926829268,False,True,0,0,1.0,28,17,0.6222222222222222,0.6,804,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,32,False,0.2629826153608388,0.2630011687306754,0.0,0.5865921787709497,0.4386792452830189,False,True,0,0,1.0,32,10,0.7619047619047619,0.5,836,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,33,False,0.2597369615206291,0.25975087654800655,0.0,0.5860215053763441,0.43636363636363634,False,True,0,0,1.0,30,9,0.7692307692307693,0.65,866,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,34,False,0.2760527211404718,0.2760631574110049,0.0,0.5789473684210527,0.4439461883408072,False,True,0,0,1.0,34,13,0.723404255319149,0.55,900,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,35,False,0.2757895408553539,0.2757973680582537,0.0,0.576530612244898,0.44541484716157204,False,True,0,0,1.0,27,10,0.7297297297297297,0.45,927,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,36,False,0.26309215564151545,0.2630980260436903,0.0,0.5707070707070707,0.44635193133047213,False,True,0,0,1.0,34,17,0.6666666666666666,0.5,961,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,37,False,0.25981911673113656,0.2598235195327677,0.0,0.5812807881773399,0.4375,False,True,0,0,1.0,24,13,0.6486486486486487,0.5,985,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,38,False,0.2573643375483524,0.25736763964957576,0.0,0.5761904761904761,0.44308943089430897,False,True,0,0,1.0,30,12,0.7142857142857143,0.65,1015,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,44,39,False,0.27427325316126433,0.27427572973718184,0.0,0.5754716981132075,0.44223107569721115,False,True,0,0,1.0,29,10,0.7435897435897436,0.7,1044,0.0,0.0,0.0,0.0,0.0,"[0, 10, 0, 0]"
revocation,0.05,0.7,0.5,45,0,False,0.0,0.0,0.0,0.0,1.0,False,True,0,0,0.1,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,"[1, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,1,False,0.0,0.0,0.35294117647058826,0.35294117647058826,0.7931034482758621,False,True,0,0,0.1,4,36,0.1,0.0,4,0.0,0.0,0.0,0.0,0.0,"[1, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,2,False,0.08193277310924371,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.75,False,True,0,0,0.1,1,44,0.022222222222222223,0.0,5,0.0,0.0,0.0,0.0,0.0,"[1, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,3,False,0.13883053221288516,0.14950980392156862,0.35,0.4090909090909091,0.6842105263157895,False,True,0,0,0.3,1,42,0.023255813953488372,0.0,6,0.0,0.0,0.0,0.0,0.0,"[3, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,4,False,0.17912289915966384,0.19963235294117646,0.3,0.46153846153846156,0.6136363636363636,False,True,0,0,0.4,9,27,0.25,0.5333333333333333,15,0.0,0.0,0.0,0.0,0.0,"[4, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,5,False,0.2218421743697479,0.25389093137254903,0.25,0.4444444444444444,0.5957446808510638,False,True,0,0,0.6,23,21,0.5227272727272727,0.5,38,0.0,0.0,0.0,0.0,0.0,"[6, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,6,False,0.2467387736344538,0.2841681985294118,0.2,0.45454545454545453,0.5740740740740741,False,True,0,0,0.7,22,18,0.55,0.6,60,0.0,0.0,0.0,0.0,0.0,"[7, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,7,False,0.27076836594012604,0.3131261488970588,0.15,0.4722222222222222,0.5517241379310345,False,True,0,0,0.8,24,21,0.5333333333333333,0.5,84,0.0,0.0,0.0,0.0,0.0,"[8, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,8,False,0.27807627445509453,0.3160946116727941,0.0,0.46511627906976744,0.5373134328358209,False,True,0,0,1.0,27,16,0.627906976744186,0.4,111,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,9,False,0.2585572058413209,0.2870709587545956,0.0,0.5,0.5068493150684932,False,True,0,0,1.0,30,11,0.7317073170731707,0.7,141,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,10,False,0.2814179043809907,0.30280321906594665,0.0,0.5098039215686274,0.5,False,True,0,0,1.0,31,14,0.6888888888888889,0.55,172,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,11,False,0.279813428285743,0.29585241429945996,0.0,0.5178571428571429,0.49382716049382713,False,True,0,0,1.0,29,15,0.6590909090909091,0.5,201,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,12,False,0.2723600712143072,0.28438931072459495,0.0,0.4838709677419355,0.5056179775280899,False,True,0,0,1.0,33,9,0.7857142857142857,0.6,234,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,13,False,0.27927005341073047,0.2882919830434462,0.0,0.5074626865671642,0.4946236559139785,False,True,0,0,1.0,31,10,0.7560975609756098,0.5,265,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,14,False,0.2719525400580478,0.27871898728258465,0.0,0.4794520547945205,0.504950495049505,False,True,0,0,1.0,29,13,0.6904761904761905,0.5,294,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,15,False,0.26646440504353586,0.2715392404619385,0.0,0.5063291139240507,0.48148148148148145,False,True,0,0,1.0,28,17,0.6222222222222222,0.35,322,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,16,False,0.2435983037826519,0.24740443034645387,0.0,0.5121951219512195,0.4732142857142857,False,True,0,0,1.0,32,17,0.6530612244897959,0.55,354,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,17,False,0.2514487278369889,0.2543033227598404,0.0,0.5172413793103449,0.4745762711864407,False,True,0,0,1.0,29,18,0.6170212765957447,0.4,383,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,18,False,0.2385865458777417,0.2407274920698803,0.0,0.5274725274725275,0.4672131147540984,False,True,0,0,1.0,35,11,0.7608695652173914,0.6,418,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,19,False,0.2539399094083063,0.25554561905241024,0.0,0.5157894736842106,0.47244094488188976,False,True,0,0,1.0,29,15,0.6590909090909091,0.45,447,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
revocation,0.05,0.7,0.5,45,20,False,0.24670493205622973,0.24790921428930768,0.0,0.54,0.44776119402985076,False,True,0,0,1.0,24,11,0.6857142857142857,0.6,471,0.0,0.0,0.0,0.0,0.0,"[10, 0, 0, 0]"
